Participant;Item;RT_ms;Step;Iteration;Voice;Condition;Response;VoiceCond
QX64;bid;232,435;2;8;male;ie;i;male_ie
QX64;bid;293,855;4;8;male;ie;i;male_ie
QX64;bid;293,08;3;8;male;ie;i;male_ie
QX64;bid;282,49;1;8;male;ie;i;male_ie
QX64;kist;488,885;2;1;male;ie;i;male_ie
QX64;kist;380,855;1;1;male;ie;i;male_ie
QX64;kist;1557,365;4;1;male;ie;i;male_ie
QX64;kist;375,495;3;1;male;ie;ie;male_ie
QX64;kist;408,91;2;2;male;ie;i;male_ie
QX64;kist;1581,325;1;2;male;ie;i;male_ie
QX64;kist;681,175;4;2;male;ie;ie;male_ie
QX64;kist;393,89;3;2;male;ie;ie;male_ie
QX64;kist;518,365;2;3;male;ie;ie;male_ie
QX64;kist;917,18;1;3;male;ie;i;male_ie
QX64;kist;448,05;4;3;male;ie;ie;male_ie
QX64;kist;818,765;3;3;male;ie;ie;male_ie
QX64;kist;416,305;2;4;male;ie;ie;male_ie
QX64;kist;563,855;1;4;male;ie;i;male_ie
QX64;kist;300,84;4;4;male;ie;ie;male_ie
QX64;kist;257,315;3;4;male;ie;ie;male_ie
QX64;kist;595,935;2;5;male;ie;i;male_ie
QX64;kist;765,775;1;5;male;ie;i;male_ie
QX64;kist;304,05;4;5;male;ie;ie;male_ie
QX64;kist;312,56;3;5;male;ie;ie;male_ie
QX64;kist;797,39;2;6;male;ie;ie;male_ie
QX64;kist;963,425;1;6;male;ie;i;male_ie
QX64;kist;406,805;4;6;male;ie;ie;male_ie
QX64;kist;286,5;3;6;male;ie;ie;male_ie
QX64;kist;310,495;2;7;male;ie;ie;male_ie
QX64;kist;567,73;1;7;male;ie;i;male_ie
QX64;kist;351,535;4;7;male;ie;ie;male_ie
QX64;kist;350,225;3;7;male;ie;ie;male_ie
QX64;kist;254,93;2;8;male;ie;ie;male_ie
QX64;kist;578,805;1;8;male;ie;i;male_ie
QX64;kist;497,36;4;8;male;ie;ie;male_ie
QX64;kist;597,465;3;8;male;ie;ie;male_ie
QX64;lig;494,685;4;1;male;ie;i;male_ie
QX64;lig;410,02;3;1;male;ie;i;male_ie
QX64;lig;248,275;2;1;male;ie;i;male_ie
QX64;lig;409,595;1;1;male;ie;i;male_ie
QX64;lig;375,58;4;2;male;ie;i;male_ie
QX64;lig;447,38;3;2;male;ie;i;male_ie
QX64;lig;313,835;2;2;male;ie;i;male_ie
QX64;lig;401,975;1;2;male;ie;i;male_ie
QX64;lig;358,795;4;3;male;ie;i;male_ie
QX64;lig;226,32;3;3;male;ie;i;male_ie
QX64;lig;330,335;2;3;male;ie;i;male_ie
QX64;lig;261,85;1;3;male;ie;i;male_ie
QX64;lig;450,41;4;4;male;ie;i;male_ie
QX64;lig;278,35;3;4;male;ie;i;male_ie
QX64;lig;396,785;2;4;male;ie;i;male_ie
QX64;lig;255,92;1;4;male;ie;i;male_ie
QX64;lig;305,02;4;5;male;ie;i;male_ie
QX64;lig;836,67;3;5;male;ie;i;male_ie
QX64;lig;366,98;2;5;male;ie;i;male_ie
QX64;lig;476;1;5;male;ie;i;male_ie
QX64;lig;321,82;4;6;male;ie;i;male_ie
QX64;lig;470,195;3;6;male;ie;i;male_ie
QX64;lig;357,24;2;6;male;ie;i;male_ie
QX64;lig;501,37;1;6;male;ie;i;male_ie
QX64;lig;482,4;4;7;male;ie;i;male_ie
QX64;lig;305,56;3;7;male;ie;i;male_ie
QX64;lig;280,955;2;7;male;ie;i;male_ie
QX64;lig;350,52;1;7;male;ie;i;male_ie
QX64;lig;260,025;4;8;male;ie;i;male_ie
QX64;lig;399,74;3;8;male;ie;i;male_ie
QX64;lig;353,785;2;8;male;ie;i;male_ie
QX64;lig;307,79;1;8;male;ie;i;male_ie
QX64;vis;1631,405;2;1;male;ie;i;male_ie
QX64;vis;1626,32;4;1;male;ie;i;male_ie
QX64;vis;167,765;3;1;male;ie;ie;male_ie
QX64;vis;761,205;1;1;male;ie;i;male_ie
QX64;vis;795,285;2;2;male;ie;i;male_ie
QX64;vis;785,71;4;2;male;ie;ie;male_ie
QX64;vis;1135,9;3;2;male;ie;i;male_ie
QX64;vis;432,18;1;2;male;ie;i;male_ie
QX64;vis;412,99;2;3;male;ie;i;male_ie
QX64;vis;698,025;4;3;male;ie;ie;male_ie
QX64;vis;631,51;3;3;male;ie;i;male_ie
QX64;vis;939,765;1;3;male;ie;i;male_ie
QX64;vis;700,705;2;4;male;ie;i;male_ie
QX64;vis;396,13;4;4;male;ie;ie;male_ie
QX64;vis;478,28;3;4;male;ie;i;male_ie
QX64;vis;127,065;1;4;male;ie;i;male_ie
QX64;vis;396,355;2;5;male;ie;i;male_ie
QX64;vis;444,125;4;5;male;ie;ie;male_ie
QX64;vis;764,375;3;5;male;ie;i;male_ie
QX64;vis;529,36;1;5;male;ie;i;male_ie
QX64;vis;685,43;2;6;male;ie;ie;male_ie
QX64;vis;1612,315;4;6;male;ie;i;male_ie
QX64;vis;969,47;3;6;male;ie;i;male_ie
QX64;vis;1580,165;1;6;male;ie;ie;male_ie
QX64;vis;572,16;2;7;male;ie;i;male_ie
QX64;vis;482,73;4;7;male;ie;ie;male_ie
QX64;vis;252,905;3;7;male;ie;i;male_ie
QX64;vis;764,18;1;7;male;ie;i;male_ie
QX64;vis;297,415;2;8;male;ie;i;male_ie
QX64;vis;301,38;4;8;male;ie;ie;male_ie
QX64;vis;296,475;3;8;male;ie;i;male_ie
QX64;vis;340,595;1;8;male;ie;i;male_ie
QX64;wit;480,77;2;1;male;ie;i;male_ie
QX64;wit;391,225;4;1;male;ie;ie;male_ie
QX64;wit;594,36;1;1;male;ie;i;male_ie
QX64;wit;331,15;3;1;male;ie;i;male_ie
QX64;wit;472,79;2;2;male;ie;i;male_ie
QX64;wit;370,03;4;2;male;ie;ie;male_ie
QX64;wit;831,285;1;2;male;ie;i;male_ie
QX64;wit;662,515;3;2;male;ie;i;male_ie
QX64;wit;386,795;2;3;male;ie;i;male_ie
QX64;wit;330,63;4;3;male;ie;ie;male_ie
QX64;wit;515,205;1;3;male;ie;i;male_ie
QX64;wit;696,615;3;3;male;ie;ie;male_ie
QX64;wit;383,455;2;4;male;ie;i;male_ie
QX64;wit;275,065;4;4;male;ie;ie;male_ie
QX64;wit;582,3;1;4;male;ie;i;male_ie
QX64;wit;311,42;3;4;male;ie;ie;male_ie
QX64;wit;263,215;2;5;male;ie;i;male_ie
QX64;wit;355,04;4;5;male;ie;ie;male_ie
QX64;wit;963,275;1;5;male;ie;ie;male_ie
QX64;wit;320,095;3;5;male;ie;ie;male_ie
QX64;wit;347,18;2;6;male;ie;i;male_ie
QX64;wit;283,5;4;6;male;ie;ie;male_ie
QX64;wit;455,33;1;6;male;ie;i;male_ie
QX64;wit;341,06;3;6;male;ie;ie;male_ie
QX64;wit;335,36;2;7;male;ie;i;male_ie
QX64;wit;378,87;4;7;male;ie;ie;male_ie
QX64;wit;288,74;1;7;male;ie;i;male_ie
QX64;wit;323,37;3;7;male;ie;ie;male_ie
QX64;wit;156,55;2;8;male;ie;i;male_ie
QX64;wit;573,29;4;8;male;ie;ie;male_ie
QX64;wit;885,585;1;8;male;ie;i;male_ie
QX64;wit;338,13;3;8;male;ie;ie;male_ie
QX97;kist;560,445;2;1;male;ie;i;male_ie
QX97;kist;625,55;4;1;male;ie;ie;male_ie
QX97;kist;478,425;3;1;male;ie;i;male_ie
QX97;kist;423,07;1;1;male;ie;i;male_ie
QX97;kist;365,25;2;2;male;ie;i;male_ie
QX97;kist;394,755;4;2;male;ie;ie;male_ie
QX97;kist;371,45;3;2;male;ie;i;male_ie
QX97;kist;276,875;1;2;male;ie;i;male_ie
QX97;kist;366,025;2;3;male;ie;i;male_ie
QX97;kist;432,5;4;3;male;ie;ie;male_ie
QX97;kist;468,08;3;3;male;ie;i;male_ie
QX97;kist;310,54;1;3;male;ie;i;male_ie
QX97;kist;283,475;2;4;male;ie;i;male_ie
QX97;kist;573,385;4;4;male;ie;ie;male_ie
QX97;kist;280,33;3;4;male;ie;i;male_ie
QX97;kist;349,92;1;4;male;ie;i;male_ie
QX97;kist;250,635;2;5;male;ie;i;male_ie
QX97;kist;388,315;4;5;male;ie;i;male_ie
QX97;kist;253,715;3;5;male;ie;i;male_ie
QX97;kist;278,52;1;5;male;ie;i;male_ie
QX97;kist;270,715;2;6;male;ie;i;male_ie
QX97;kist;259,96;4;6;male;ie;ie;male_ie
QX97;kist;449,72;3;6;male;ie;i;male_ie
QX97;kist;298,235;1;6;male;ie;i;male_ie
QX97;kist;295,055;2;7;male;ie;i;male_ie
QX97;kist;438,545;4;7;male;ie;ie;male_ie
QX97;kist;293,055;3;7;male;ie;i;male_ie
QX97;kist;122,515;1;7;male;ie;i;male_ie
QX97;kist;257,37;2;8;male;ie;i;male_ie
QX97;kist;299,93;4;8;male;ie;ie;male_ie
QX97;kist;339;3;8;male;ie;i;male_ie
QX97;kist;232,455;1;8;male;ie;i;male_ie
QX97;lig;1104,045;2;1;male;ie;i;male_ie
QX97;lig;686,04;1;1;male;ie;i;male_ie
QX97;lig;493,4;3;1;male;ie;i;male_ie
QX97;lig;514,985;4;1;male;ie;ie;male_ie
QX97;lig;410,425;2;2;male;ie;i;male_ie
QX97;lig;477,585;1;2;male;ie;i;male_ie
QX97;lig;440,14;3;2;male;ie;i;male_ie
QX97;lig;551,575;4;2;male;ie;i;male_ie
QX97;lig;268,83;2;3;male;ie;i;male_ie
QX97;lig;329,785;1;3;male;ie;i;male_ie
QX97;lig;312,34;3;3;male;ie;i;male_ie
QX97;lig;434,23;4;3;male;ie;i;male_ie
QX97;lig;212,145;2;4;male;ie;i;male_ie
QX97;lig;271,93;1;4;male;ie;i;male_ie
QX97;lig;278,31;3;4;male;ie;i;male_ie
QX97;lig;261,965;4;4;male;ie;i;male_ie
QX97;lig;279,305;2;5;male;ie;i;male_ie
QX97;lig;169,075;1;5;male;ie;i;male_ie
QX97;lig;427,5;3;5;male;ie;i;male_ie
QX97;lig;227,265;4;5;male;ie;i;male_ie
QX97;lig;156,91;2;6;male;ie;i;male_ie
QX97;lig;288,755;1;6;male;ie;i;male_ie
QX97;lig;360,975;3;6;male;ie;i;male_ie
QX97;lig;156,695;4;6;male;ie;i;male_ie
QX97;lig;301,81;2;7;male;ie;i;male_ie
QX97;lig;292,185;1;7;male;ie;i;male_ie
QX97;lig;238,995;3;7;male;ie;i;male_ie
QX97;lig;162,28;4;7;male;ie;i;male_ie
QX97;lig;124,72;2;8;male;ie;i;male_ie
QX97;lig;296,4;1;8;male;ie;i;male_ie
QX97;lig;30,52;3;8;male;ie;i;male_ie
QX97;lig;147,2;4;8;male;ie;i;male_ie
QX97;vis;634,195;2;1;male;ie;ie;male_ie
QX97;vis;427,145;4;1;male;ie;ie;male_ie
QX97;vis;501,465;1;1;male;ie;ie;male_ie
QX97;vis;963,785;3;1;male;ie;ie;male_ie
QX97;vis;408,36;2;2;male;ie;ie;male_ie
QX97;vis;359,895;4;2;male;ie;ie;male_ie
QX97;vis;395,195;1;2;male;ie;i;male_ie
QX97;vis;414,89;3;2;male;ie;i;male_ie
QX97;vis;325,095;2;3;male;ie;ie;male_ie
QX97;vis;371,505;4;3;male;ie;ie;male_ie
QX97;vis;275,875;1;3;male;ie;i;male_ie
QX97;vis;318,83;3;3;male;ie;ie;male_ie
QX97;vis;261,68;2;4;male;ie;ie;male_ie
QX97;vis;272,775;4;4;male;ie;ie;male_ie
QX97;vis;532,855;1;4;male;ie;ie;male_ie
QX97;vis;283,9;3;4;male;ie;ie;male_ie
QX97;vis;240,6;2;5;male;ie;ie;male_ie
QX97;vis;257,545;4;5;male;ie;ie;male_ie
QX97;vis;197,22;1;5;male;ie;i;male_ie
QX97;vis;438,405;3;5;male;ie;ie;male_ie
QX97;vis;219,775;2;6;male;ie;ie;male_ie
QX97;vis;274,22;4;6;male;ie;ie;male_ie
QX97;vis;232,695;1;6;male;ie;ie;male_ie
QX97;vis;424,96;3;6;male;ie;ie;male_ie
QX97;vis;335,085;2;7;male;ie;ie;male_ie
QX97;vis;351,08;4;7;male;ie;ie;male_ie
QX97;vis;356,755;1;7;male;ie;ie;male_ie
QX97;vis;92,665;3;7;male;ie;i;male_ie
QX97;vis;476,885;2;8;male;ie;ie;male_ie
QX97;vis;202,01;4;8;male;ie;ie;male_ie
QX97;vis;234,015;1;8;male;ie;ie;male_ie
QX97;vis;217,3;3;8;male;ie;ie;male_ie
QX97;wit;570,68;1;1;male;ie;i;male_ie
QX97;wit;831,14;3;1;male;ie;i;male_ie
QX97;wit;464,66;4;1;male;ie;ie;male_ie
QX97;wit;526,095;2;1;male;ie;i;male_ie
QX97;wit;735,345;1;2;male;ie;i;male_ie
QX97;wit;614,23;3;2;male;ie;i;male_ie
QX97;wit;357,515;4;2;male;ie;ie;male_ie
QX97;wit;408,37;2;2;male;ie;i;male_ie
QX97;wit;431,16;1;3;male;ie;i;male_ie
QX97;wit;601,84;3;3;male;ie;i;male_ie
QX97;wit;311,62;4;3;male;ie;ie;male_ie
QX97;wit;276,6;2;3;male;ie;i;male_ie
QX97;wit;372,595;1;4;male;ie;i;male_ie
QX97;wit;353,41;3;4;male;ie;ie;male_ie
QX97;wit;311,76;4;4;male;ie;ie;male_ie
QX97;wit;405,375;2;4;male;ie;i;male_ie
QX97;wit;421,14;1;5;male;ie;i;male_ie
QX97;wit;580,02;3;5;male;ie;i;male_ie
QX97;wit;345,8;4;5;male;ie;ie;male_ie
QX97;wit;458,91;2;5;male;ie;i;male_ie
QX97;wit;109,33;1;6;male;ie;i;male_ie
QX97;wit;344,425;3;6;male;ie;ie;male_ie
QX97;wit;271,485;4;6;male;ie;ie;male_ie
QX97;wit;541,225;2;6;male;ie;i;male_ie
QX97;wit;773,815;1;7;male;ie;i;male_ie
QX97;wit;464,54;3;7;male;ie;ie;male_ie
QX97;wit;337,585;4;7;male;ie;ie;male_ie
QX97;wit;232,135;2;7;male;ie;i;male_ie
QX97;wit;184,22;1;8;male;ie;i;male_ie
QX97;wit;293,54;3;8;male;ie;i;male_ie
QX97;wit;247,65;4;8;male;ie;ie;male_ie
QX97;wit;140,145;2;8;male;ie;i;male_ie
SF29;bid;439,085;1;1;female;i;i;female_i
SF29;bid;346,305;2;1;female;i;i;female_i
SF29;bid;410,005;3;1;female;i;i;female_i
SF29;bid;376,855;4;1;female;i;i;female_i
SF29;bid;371,745;1;2;female;i;i;female_i
SF29;bid;376,325;2;2;female;i;i;female_i
SF29;bid;384,27;3;2;female;i;i;female_i
SF29;bid;721,525;4;2;female;i;i;female_i
SF29;bid;611,445;1;3;female;i;i;female_i
SF29;bid;148,855;2;3;female;i;i;female_i
SF29;bid;351,615;3;3;female;i;i;female_i
SF29;bid;638,46;4;3;female;i;i;female_i
SF29;bid;1048,525;1;4;female;i;ie;female_i
SF29;bid;299,53;2;4;female;i;i;female_i
SF29;bid;320,3;3;4;female;i;i;female_i
SF29;bid;904,72;4;4;female;i;ie;female_i
SF29;bid;605,01;1;5;female;i;i;female_i
SF29;bid;276,07;2;5;female;i;i;female_i
SF29;bid;728,87;3;5;female;i;i;female_i
SF29;bid;921,755;4;5;female;i;ie;female_i
SF29;bid;212,15;1;6;female;i;i;female_i
SF29;bid;294,32;2;6;female;i;i;female_i
SF29;bid;162,6;3;6;female;i;i;female_i
SF29;bid;645,96;4;6;female;i;i;female_i
SF29;bid;82,815;1;7;female;i;i;female_i
SF29;bid;342,48;2;7;female;i;i;female_i
SF29;bid;289,455;3;7;female;i;i;female_i
SF29;bid;271,5;4;7;female;i;i;female_i
SF29;bid;234,435;1;8;female;i;i;female_i
SF29;bid;196,505;2;8;female;i;i;female_i
SF29;bid;299,12;3;8;female;i;i;female_i
SF29;bid;217,5;4;8;female;i;i;female_i
SF29;kist;1053,25;4;1;female;i;i;female_i
SF29;kist;741,29;1;1;female;i;i;female_i
SF29;kist;357,88;2;1;female;i;i;female_i
SF29;kist;328,18;3;1;female;i;i;female_i
SF29;kist;389,78;4;2;female;i;i;female_i
SF29;kist;518,09;1;2;female;i;i;female_i
SF29;kist;428,31;2;2;female;i;i;female_i
SF29;kist;373,7;3;2;female;i;i;female_i
SF29;kist;375,315;4;3;female;i;i;female_i
SF29;kist;346,225;1;3;female;i;i;female_i
SF29;kist;357,635;2;3;female;i;i;female_i
SF29;kist;592,69;3;3;female;i;i;female_i
SF29;kist;651,86;4;4;female;i;i;female_i
SF29;kist;310,93;1;4;female;i;i;female_i
SF29;kist;502,575;2;4;female;i;i;female_i
SF29;kist;466,895;3;4;female;i;i;female_i
SF29;kist;535,535;4;5;female;i;i;female_i
SF29;kist;277,36;1;5;female;i;i;female_i
SF29;kist;576,835;2;5;female;i;i;female_i
SF29;kist;494,43;3;5;female;i;i;female_i
SF29;kist;120,385;4;6;female;i;i;female_i
SF29;kist;549,585;1;6;female;i;i;female_i
SF29;kist;390,55;2;6;female;i;i;female_i
SF29;kist;433,66;3;6;female;i;i;female_i
SF29;kist;187,98;4;7;female;i;i;female_i
SF29;kist;69,38;1;7;female;i;i;female_i
SF29;kist;304,11;2;7;female;i;i;female_i
SF29;kist;295,735;3;7;female;i;i;female_i
SF29;kist;261,155;4;8;female;i;i;female_i
SF29;kist;2,209999999;1;8;female;i;i;female_i
SF29;kist;134,22;2;8;female;i;i;female_i
SF29;kist;416,78;3;8;female;i;i;female_i
SF29;lig;636,165;1;1;female;i;i;female_i
SF29;lig;391,82;3;1;female;i;i;female_i
SF29;lig;372,775;2;1;female;i;i;female_i
SF29;lig;372,33;4;1;female;i;i;female_i
SF29;lig;257,785;1;2;female;i;i;female_i
SF29;lig;301,945;3;2;female;i;i;female_i
SF29;lig;58,55;2;2;female;i;i;female_i
SF29;lig;481,26;4;2;female;i;i;female_i
SF29;lig;101,34;1;3;female;i;i;female_i
SF29;lig;382,695;3;3;female;i;i;female_i
SF29;lig;454,865;2;3;female;i;i;female_i
SF29;lig;440,295;4;3;female;i;i;female_i
SF29;lig;356,48;1;4;female;i;i;female_i
SF29;lig;444,485;3;4;female;i;i;female_i
SF29;lig;206,71;2;4;female;i;i;female_i
SF29;lig;420,89;4;4;female;i;i;female_i
SF29;lig;231,99;1;5;female;i;i;female_i
SF29;lig;340,01;3;5;female;i;i;female_i
SF29;lig;559,7;2;5;female;i;i;female_i
SF29;lig;487,18;4;5;female;i;i;female_i
SF29;lig;226,525;1;6;female;i;i;female_i
SF29;lig;659,22;3;6;female;i;i;female_i
SF29;lig;205,315;2;6;female;i;i;female_i
SF29;lig;679,905;4;6;female;i;i;female_i
SF29;lig;193,095;1;7;female;i;i;female_i
SF29;lig;457,745;3;7;female;i;i;female_i
SF29;lig;286,37;2;7;female;i;i;female_i
SF29;lig;376,475;4;7;female;i;i;female_i
SF29;lig;195,085;1;8;female;i;i;female_i
SF29;lig;538,53;3;8;female;i;i;female_i
SF29;lig;358,995;2;8;female;i;i;female_i
SF29;lig;245,13;4;8;female;i;i;female_i
SF29;vis;1191,53;3;1;female;i;i;female_i
SF29;vis;443,01;4;1;female;i;i;female_i
SF29;vis;375,58;1;1;female;i;i;female_i
SF29;vis;294,97;2;1;female;i;i;female_i
SF29;vis;287,62;3;2;female;i;i;female_i
SF29;vis;448,82;4;2;female;i;i;female_i
SF29;vis;291,45;1;2;female;i;i;female_i
SF29;vis;406,625;2;2;female;i;i;female_i
SF29;vis;290,685;3;3;female;i;i;female_i
SF29;vis;457,625;4;3;female;i;i;female_i
SF29;vis;400,175;1;3;female;i;i;female_i
SF29;vis;286,1;2;3;female;i;i;female_i
SF29;vis;370,99;3;4;female;i;i;female_i
SF29;vis;376,45;4;4;female;i;i;female_i
SF29;vis;309,585;1;4;female;i;i;female_i
SF29;vis;642,57;2;4;female;i;i;female_i
SF29;vis;224,93;3;5;female;i;i;female_i
SF29;vis;563,44;4;5;female;i;ie;female_i
SF29;vis;425,805;1;5;female;i;ie;female_i
SF29;vis;708,25;2;5;female;i;i;female_i
SF29;vis;0,225;3;6;female;i;i;female_i
SF29;vis;611,08;4;6;female;i;ie;female_i
SF29;vis;221,12;1;6;female;i;i;female_i
SF29;vis;427,705;2;6;female;i;i;female_i
SF29;vis;280,805;3;7;female;i;i;female_i
SF29;vis;369,59;4;7;female;i;i;female_i
SF29;vis;297,995;1;7;female;i;i;female_i
SF29;vis;318,595;2;7;female;i;i;female_i
SF29;vis;1303,66;3;8;female;i;i;female_i
SF29;vis;118,69;4;8;female;i;i;female_i
SF29;vis;443,17;1;8;female;i;i;female_i
SF29;vis;288,21;2;8;female;i;i;female_i
SF29;wit;423,85;2;1;female;i;i;female_i
SF29;wit;383,505;1;1;female;i;i;female_i
SF29;wit;342,81;3;1;female;i;i;female_i
SF29;wit;302,985;4;1;female;i;i;female_i
SF29;wit;364,745;2;2;female;i;i;female_i
SF29;wit;372,735;1;2;female;i;i;female_i
SF29;wit;706,225;3;2;female;i;i;female_i
SF29;wit;546,24;4;2;female;i;i;female_i
SF29;wit;165,21;2;3;female;i;i;female_i
SF29;wit;342,7;1;3;female;i;i;female_i
SF29;wit;462,09;3;3;female;i;i;female_i
SF29;wit;432,835;4;3;female;i;i;female_i
SF29;wit;435,68;2;4;female;i;i;female_i
SF29;wit;357,785;1;4;female;i;i;female_i
SF29;wit;303,47;3;4;female;i;i;female_i
SF29;wit;475,765;4;4;female;i;i;female_i
SF29;wit;406,305;2;5;female;i;i;female_i
SF29;wit;282,285;1;5;female;i;i;female_i
SF29;wit;422,98;3;5;female;i;i;female_i
SF29;wit;273,58;4;5;female;i;i;female_i
SF29;wit;19,065;2;6;female;i;i;female_i
SF29;wit;548,175;1;6;female;i;i;female_i
SF29;wit;168,28;3;6;female;i;i;female_i
SF29;wit;123,06;4;6;female;i;i;female_i
SF29;wit;286,295;2;7;female;i;i;female_i
SF29;wit;378,975;1;7;female;i;i;female_i
SF29;wit;344,465;3;7;female;i;i;female_i
SF29;wit;232,86;4;7;female;i;i;female_i
SF29;wit;278,86;2;8;female;i;i;female_i
SF29;wit;491,425;1;8;female;i;i;female_i
SF29;wit;295,78;3;8;female;i;i;female_i
SF29;wit;262,415;4;8;female;i;i;female_i
SN78;kist;948;1;1;female;i;i;female_i
SN78;kist;604;3;1;female;i;i;female_i
SN78;kist;397;4;1;female;i;i;female_i
SN78;kist;249;2;1;female;i;i;female_i
SN78;kist;449;1;2;female;i;i;female_i
SN78;kist;362;3;2;female;i;i;female_i
SN78;kist;262;4;2;female;i;i;female_i
SN78;kist;142;2;2;female;i;i;female_i
SN78;kist;100;1;3;female;i;i;female_i
SN78;kist;578;3;3;female;i;i;female_i
SN78;kist;191;4;3;female;i;i;female_i
SN78;kist;249;2;3;female;i;i;female_i
SN78;kist;294;1;4;female;i;i;female_i
SN78;kist;111;3;4;female;i;i;female_i
SN78;kist;120;4;4;female;i;i;female_i
SN78;kist;1060;2;4;female;i;i;female_i
SN78;kist;191;1;5;female;i;i;female_i
SN78;kist;259;3;5;female;i;i;female_i
SN78;kist;87;4;5;female;i;ie;female_i
SN78;kist;537;2;5;female;i;i;female_i
SN78;kist;173;1;6;female;i;i;female_i
SN78;kist;999;3;6;female;i;i;female_i
SN78;kist;291;4;6;female;i;i;female_i
SN78;kist;52;2;6;female;i;i;female_i
SN78;kist;83;1;7;female;i;i;female_i
SN78;kist;395;3;7;female;i;i;female_i
SN78;kist;152;4;7;female;i;i;female_i
SN78;kist;64;2;7;female;i;i;female_i
SN78;kist;85;1;8;female;i;i;female_i
SN78;kist;315;3;8;female;i;i;female_i
SN78;kist;197;4;8;female;i;i;female_i
SN78;kist;171;2;8;female;i;i;female_i
SN78;lig;1659;2;1;female;i;i;female_i
SN78;lig;1099;4;1;female;i;i;female_i
SN78;lig;488;3;1;female;i;i;female_i
SN78;lig;320;1;1;female;i;i;female_i
SN78;lig;731;2;2;female;i;i;female_i
SN78;lig;1179;4;2;female;i;ie;female_i
SN78;lig;1678;3;2;female;i;i;female_i
SN78;lig;892;1;2;female;i;ie;female_i
SN78;lig;593;2;3;female;i;ie;female_i
SN78;lig;254;4;3;female;i;ie;female_i
SN78;lig;887;3;3;female;i;i;female_i
SN78;lig;107;1;3;female;i;ie;female_i
SN78;lig;587;2;4;female;i;i;female_i
SN78;lig;38;4;4;female;i;ie;female_i
SN78;lig;133;3;4;female;i;ie;female_i
SN78;lig;839;1;4;female;i;i;female_i
SN78;lig;816;2;5;female;i;i;female_i
SN78;lig;785;4;5;female;i;ie;female_i
SN78;lig;502;3;5;female;i;ie;female_i
SN78;lig;640;1;5;female;i;i;female_i
SN78;lig;366;2;6;female;i;ie;female_i
SN78;lig;270;4;6;female;i;ie;female_i
SN78;lig;142;3;6;female;i;ie;female_i
SN78;lig;270;1;6;female;i;ie;female_i
SN78;lig;239;2;7;female;i;i;female_i
SN78;lig;353;4;7;female;i;i;female_i
SN78;lig;499;3;7;female;i;i;female_i
SN78;lig;302;1;7;female;i;i;female_i
SN78;lig;809;2;8;female;i;i;female_i
SN78;lig;817;4;8;female;i;i;female_i
SN78;lig;317;3;8;female;i;i;female_i
SN78;lig;278;1;8;female;i;i;female_i
SN78;vis;1747;4;1;female;i;ie;female_i
SN78;vis;919;2;1;female;i;i;female_i
SN78;vis;267;1;1;female;i;i;female_i
SN78;vis;281;3;1;female;i;i;female_i
SN78;vis;938;4;2;female;i;ie;female_i
SN78;vis;250;2;2;female;i;i;female_i
SN78;vis;248;1;2;female;i;i;female_i
SN78;vis;269;3;2;female;i;i;female_i
SN78;vis;69;4;3;female;i;i;female_i
SN78;vis;217;2;3;female;i;i;female_i
SN78;vis;226;1;3;female;i;i;female_i
SN78;vis;597;3;3;female;i;i;female_i
SN78;vis;937;4;4;female;i;ie;female_i
SN78;vis;168;2;4;female;i;i;female_i
SN78;vis;151;1;4;female;i;i;female_i
SN78;vis;547;3;4;female;i;i;female_i
SN78;vis;437;4;5;female;i;ie;female_i
SN78;vis;516;2;5;female;i;ie;female_i
SN78;vis;241;1;5;female;i;i;female_i
SN78;vis;452;3;5;female;i;ie;female_i
SN78;vis;284;4;6;female;i;ie;female_i
SN78;vis;498;2;6;female;i;ie;female_i
SN78;vis;288;1;6;female;i;i;female_i
SN78;vis;166;3;6;female;i;ie;female_i
SN78;vis;308;4;7;female;i;ie;female_i
SN78;vis;260;2;7;female;i;i;female_i
SN78;vis;255;1;7;female;i;ie;female_i
SN78;vis;433;3;7;female;i;i;female_i
SN78;vis;629;4;8;female;i;ie;female_i
SN78;vis;484;2;8;female;i;ie;female_i
SN78;vis;219;1;8;female;i;i;female_i
SN78;vis;190;3;8;female;i;ie;female_i
SN78;wit;783;4;1;female;i;i;female_i
SN78;wit;623;3;1;female;i;i;female_i
SN78;wit;305;1;1;female;i;i;female_i
SN78;wit;298;2;1;female;i;i;female_i
SN78;wit;410;4;2;female;i;i;female_i
SN78;wit;331;3;2;female;i;i;female_i
SN78;wit;293;1;2;female;i;i;female_i
SN78;wit;967;2;2;female;i;i;female_i
SN78;wit;186;4;3;female;i;i;female_i
SN78;wit;257;3;3;female;i;i;female_i
SN78;wit;714;1;3;female;i;i;female_i
SN78;wit;214;2;3;female;i;i;female_i
SN78;wit;238;4;4;female;i;i;female_i
SN78;wit;209;3;4;female;i;i;female_i
SN78;wit;295;1;4;female;i;i;female_i
SN78;wit;285;2;4;female;i;i;female_i
SN78;wit;310;4;5;female;i;i;female_i
SN78;wit;192;3;5;female;i;i;female_i
SN78;wit;400;1;5;female;i;i;female_i
SN78;wit;219;2;5;female;i;i;female_i
SN78;wit;176;4;6;female;i;i;female_i
SN78;wit;170;3;6;female;i;i;female_i
SN78;wit;353;1;6;female;i;i;female_i
SN78;wit;168;2;6;female;i;i;female_i
SN78;wit;217;4;7;female;i;i;female_i
